msndate,country_flying_mission,tgt_country,tgt_location,tgt_type,tgt_industry,aircraft_name,latitude,longitude
8/16/1943,,france,abbeville,,air fields and airdromes,b17,50.1,1.83
8/16/1943,,france,abbeville,,air fields and airdromes,b17,50.1,1.83
8/16/1943,,france,le bourget,airdrome,air fields and airdromes,b17,48.96,2.43
8/16/1943,,france,le bourget,airdrome,air fields and airdromes,b17,48.96,2.43
8/16/1943,,france,le bourget,airdrome,air fields and airdromes,b17,48.96,2.43
8/16/1943,,france,le bourget,airdrome,air fields and airdromes,b17,48.96,2.43
8/16/1943,,france,le bourget,airdrome,air fields and airdromes,b17,48.96,2.43
8/16/1943,,france,le bourget,airdrome,air fields and airdromes,b17,48.96,2.43
8/16/1943,,france,le bourget,airdrome,air fields and airdromes,b17,48.96,2.43
8/16/1943,,france,le bourget,airdrome,air fields and airdromes,b17,48.96,2.43
8/16/1943,,france,le bourget,airdrome,air fields and airdromes,b17,48.96,2.43
8/16/1943,,france,le bourget,airdrome,air fields and airdromes,b17,48.96,2.43
8/16/1943,,france,le bourget,airdrome,air fields and airdromes,b17,48.96,2.43
8/16/1943,,france,le bourget,airdrome,air fields and airdromes,b17,48.96,2.43
8/16/1943,,france,abbeville,,air fields and airdromes,b17,50.1,1.83
8/16/1943,,france,abbeville,,air fields and airdromes,b17,50.1,1.83
8/16/1943,,france,abbeville,,air fields and airdromes,b17,50.1,1.83
8/16/1943,,france,bernay,airdrome,air fields and airdromes,b26,49.1,0.6
8/16/1943,,france,bernay,airdrome,air fields and airdromes,b26,49.1,0.6
8/16/1943,usa,italy,messina straits,ships,ships,b25,38.0,15.58
8/16/1943,usa,italy,messina straits,ships,ships,b25,38.0,15.58
8/16/1943,usa,italy,messina,tactical tgt,tactical targets: (unidentified or not listed below),a20,38.18,15.57
8/16/1943,usa,italy,messina,tactical tgt,tactical targets: (unidentified or not listed below),a20,38.18,15.57
8/16/1943,usa,italy,staletti,road bed trestle,bridges,b25,38.77,16.55
8/16/1943,usa,italy,staletti,road bed trestle,bridges,b25,38.77,16.55
8/16/1943,usa,italy,messina,tactical tgt,tactical targets: (unidentified or not listed below),b25,38.18,15.57
8/16/1943,usa,italy,messina,tactical tgt,tactical targets: (unidentified or not listed below),b25,38.18,15.57
8/16/1943,usa,italy,messina,tactical tgt,tactical targets: (unidentified or not listed below),b25,38.18,15.57
8/16/1943,usa,italy,angitola river,road bridge,bridges,b26,38.75,16.17
8/16/1943,usa,italy,angitola river,road bridge,bridges,b26,38.75,16.17
8/16/1943,usa,italy,angitola river,road bridge,bridges,b26,38.75,16.17
8/16/1943,usa,italy,angitola river,road bridge,bridges,b26,38.75,16.17
8/16/1943,usa,italy,angitola river,road bridge,bridges,b26,38.75,16.17
8/16/1943,usa,italy,angitola river,road bridge,bridges,b26,38.75,16.17
8/16/1943,usa,italy,angitola river,road bridge,bridges,b26,38.75,16.17
8/16/1943,usa,italy,angitola river,road bridge,bridges,b26,38.75,16.17
8/16/1943,usa,italy,staletti,road bed trestle,bridges,b25,38.77,16.55
8/16/1943,usa,italy,staletti,road bed trestle,bridges,b25,38.77,16.55
8/16/1943,usa,italy,staletti,road bed trestle,bridges,b25,38.77,16.55
8/16/1943,usa,italy,staletti,road bed trestle,bridges,b25,38.77,16.55
8/16/1943,usa,italy,messina,tactical tgt,tactical targets: (unidentified or not listed below),a20,38.18,15.57
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,unidentified target,unidentified targets,b24,41.45,15.55
8/16/1943,usa,italy,foggia,unidentified target,unidentified targets,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
8/16/1943,usa,italy,foggia,airdrome,air fields and airdromes,b24,41.45,15.55
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,merseburg,leuna syn oil plant,synthetic oil refineries,b17,51.35,12.0
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/29/1944,,germany,bremen,oslebhausen oil ref,oil refineries,b24,53.08,8.72
7/27/1944,usa,celebes islands,ceram island,unidentified target,,b24,-3.25,129.5
8/11/1944,usa,france,brest,strong points,tactical targets: (unidentified or not listed below),b17,48.4,-4.5
8/29/1944,usa,palau islands,peleliu island,airdrome,,b24,7.0,134.2333333
8/11/1944,usa,france,45 40 n 006 20 e,gun positions,gun emplacements,b26,45.67,6.33
11/30/1942,usa,new guinea,buna,airdrome,,b25,-8.666666667,148.4166667
7/28/1944,usa,china,wuchuang,airdrome,,b25,30.53333333,114.2833333
10/9/1944,usa,java,koapang,unidentified target,,b24,-8.0,125.0
4/28/1945,usa,formosa and ryukyu islands,kato,unidentified target,,b24,22.41666667,120.5666667
11/24/1942,usa,new guinea,gona - cape killerton,road,,b25,-8.616666667,148.2833333
9/16/1944,usa,celebes islands,ambesia,airdrome,,b24,0.516666667,120.6
9/16/1944,usa,celebes islands,ambesia,airdrome,,b24,0.516666667,120.6
4/28/1945,usa,formosa and ryukyu islands,formosa,area,,b24,24.0,121.0
7/8/1944,usa,celebes islands,ceram island,unidentified target,,b24,-3.25,129.5
2/23/1945,usa,french indo china,tongkin,unidentified target,,b24,20.0,107.0
4/17/1944,usa,solomon islands,kara,airfield,,b24,-6.7,155.7166667
4/19/1944,usa,solomon islands,tonolei harbor a a,positions,,b24,-6.75,155.8833333
11/5/1944,usa,kurile islands,kataoka,naval base,,b24,50.71666667,156.1833333
8/11/1944,usa,france,brest,strong points,tactical targets: (unidentified or not listed below),b17,48.4,-4.5
5/10/1944,usa,burma,myitkyina,town,,b24,25.38333333,97.4
3/26/1944,usa,solomon islands,monoitu,unidentified target,,b24,-6.683333333,155.4333333
3/31/1944,usa,solomon islands,monoitu,unidentified target,,b24,-6.683333333,155.4333333
5/10/1944,usa,burma,myitkyina,railroad yards,,b24,25.38333333,97.4
5/10/1944,usa,burma,myitkyina,troops,,b24,25.38333333,97.4
7/15/1944,usa,palau islands,yap,town west,,b24,9.516666667,138.1333333
12/11/1943,usa,china,ansiang,unidentified target,,b25,24.96666667,116.5
12/13/1943,usa,china,liuchow,unidentified target,,b25,24.3,109.2666667
5/23/1943,usa,solomon islands,kahili,unidentified target,,b24,-6.8,155.7833333
2/10/1944,usa,bismark archipelago,st georges channel,unidentified target,,b24,-5.283333333,152.55
8/31/1944,usa,palau islands,peleliu island,airdrome,,b24,7.0,134.2333333
2/5/1944,usa,burma,myittha,aidrome,,b25,21.41666667,96.13333333
2/16/1944,usa,solomon islands,buka,airdrome,,b24,-5.416666667,154.7
5/15/1944,usa,burma,myitkyina,town,,b24,25.38333333,97.4
5/12/1944,usa,china,lungling,storage area,,b25,24.63333333,98.83333333
5/4/1943,usa,solomon islands,rekata bay,unidentified target,,b17,-7.566666667,158.6833333
7/18/1944,usa,palau islands,yap island,dispersal area,,b24,9.533333333,138.1333333
4/7/1944,usa,solomon islands,monoitu,unidentified target,,b24,-6.683333333,155.4333333
5/9/1944,usa,new guinea,kai island,langgoer airdrome,,b24,-5.666666667,132.9166667
8/10/1944,usa,palau islands,yap island,eta runway,,b24,9.533333333,138.1333333
7/29/1944,usa,china,wuchuang,airdrome,,b25,30.53333333,114.2833333
